index	seconds	temperature	temperature_2	beleuchtungsstaerke
312	31.1	56.89368561	133.3541623	0.96135
313	31.2	56.89368561	133.2529807	0.96186
314	31.3	57.0911513	133.2529807	0.96237
315	31.4	56.99242058	133.3541623	0.96288
316	31.5	56.99242058	133.2529807	0.96339
317	31.6	56.9392531	133.3541623	0.9639
318	31.7	56.84051584	133.2529807	0.96186
319	31.8	56.84051584	133.2529807	0.96135
320	31.9	56.9392531	133.3541623	0.96237
321	32	56.74177429	133.2529807	0.96135
322	32.1	56.84051584	133.3541623	0.96084
323	32.2	56.84051584	133.2529807	0.95931
324	32.3	56.9392531	133.2529807	0.95982
325	32.4	56.74177429	133.2529807	0.95982
326	32.5	56.74177429	133.2529807	0.95982
327	32.6	56.9392531	133.2529807	0.96033
328	32.7	56.84051584	133.1518097	0.95931
329	32.8	56.84051584	133.4553544	0.95982
330	32.9	56.9392531	133.2529807	0.9588
331	33	56.74177429	133.4553544	0.9588
332	33.1	56.84051584	133.3541623	0.9588
333	33.2	56.84051584	133.2529807	0.95727
334	33.3	56.84051584	133.1518097	0.95625
335	33.4	56.9392531	133.6577707	0.95676
336	33.5	56.84051584	133.6577707	0.95727
337	33.6	56.84051584	133.1518097	0.95778
338	33.7	56.9392531	133.3541623	0.95676
339	33.8	56.9392531	133.7589949	0.95574
340	33.9	56.84051584	133.3541623	0.95574
341	34	56.84051584	133.4553544	0.95523
342	34.1	56.9392531	133.4553544	0.95574
343	34.2	56.9392531	133.5565573	0.95574
344	34.3	56.9392531	133.5565573	0.95574
345	34.4	56.9392531	133.6577707	0.95523
346	34.5	56.84051584	133.7589949	0.95625
347	34.6	56.9392531	133.7589949	0.95676
348	34.7	56.9392531	133.3541623	0.95727
349	34.8	56.99242058	133.4553544	0.95676
350	34.9	56.79494637	133.5565573	0.95676
351	35	56.79494637	133.3541623	0.95574
352	35.1	56.89368561	133.5565573	0.95523
353	35.2	56.99242058	133.4553544	0.95421
354	35.3	56.99242058	133.4553544	0.95319
355	35.4	56.99242058	133.4553544	0.9537
356	35.5	56.89368561	133.4553544	0.95523
357	35.6	56.79494637	133.4553544	0.95625
358	35.7	56.89368561	133.169834	0.95778
359	35.8	56.89368561	133.169834	0.95778
360	35.9	56.84051584	133.0686717	0.95676
361	36	56.84051584	133.3721903	0.95676
362	36.1	56.84051584	133.169834	0.95625
363	36.2	56.74177429	133.0686717	0.95676
364	36.3	56.9392531	133.0686717	0.95829
365	36.4	56.9392531	133.2710068	0.95829
366	36.5	56.84051584	133.169834	0.95778
367	36.6	56.84051584	133.2710068	0.95778
368	36.7	56.84051584	133.2710068	0.95931
369	36.8	56.84051584	133.3721903	0.95829
370	36.9	56.84051584	133.2710068	0.95829
371	37	56.84051584	133.2710068	0.95829
372	37.1	56.9392531	133.3721903	0.95829
373	37.2	56.9392531	133.169834	0.9588
374	37.3	56.9392531	133.0686717	0.95829
375	37.4	56.84051584	132.96752	0.95778
376	37.5	56.84051584	132.96752	0.95625
377	37.6	56.74177429	132.8663788	0.95829
378	37.7	56.84051584	132.7652482	0.9588
379	37.8	56.74177429	132.7652482	0.95829
380	37.9	56.74177429	132.664128	0.95982
381	38	56.74177429	132.5630184	0.95982
382	38.1	56.84051584	132.664128	0.95931
383	38.2	56.74177429	132.664128	0.95982
384	38.3	56.84051584	132.7652482	0.9588
385	38.4	56.84051584	132.8663788	0.95829
386	38.5	56.74177429	132.8663788	0.95829
387	38.6	56.74177429	132.96752	0.95931
388	38.7	56.74177429	132.7652482	0.95982
389	38.8	56.84051584	132.664128	0.95982
390	38.9	56.84051584	132.664128	0.95778
391	39	56.84051584	133.1518097	0.95727
392	39.1	56.74177429	132.7472314	0.95778
393	39.2	56.84051584	132.7472314	0.95727
394	39.3	56.74177429	132.8483602	0.95727
395	39.4	56.84051584	132.8483602	0.95727
396	39.5	56.74177429	132.7472314	0.95727
397	39.6	56.9392531	132.7472314	0.95676
398	39.7	56.9392531	132.6461132	0.95727
399	39.8	56.74177429	132.5450054	0.95676
400	39.9	56.74177429	132.5450054	0.95829
401	40	56.74177429	132.5450054	0.95829
402	40.1	56.74177429	132.443908	0.95829
403	40.2	56.74177429	132.443908	0.9588
404	40.3	56.74177429	132.443908	0.9588
405	40.4	56.74177429	132.6461132	0.9588
406	40.5	56.74177429	132.8483602	0.9588
407	40.6	56.84051584	132.8483602	0.95931
408	40.7	56.84051584	132.9494995	0.95829
409	40.8	56.84051584	132.7472314	0.95778
410	40.9	56.74177429	132.9494995	0.95625
411	41	56.74177429	132.7472314	0.95778
412	41.1	56.74177429	132.7472314	0.95778
413	41.2	56.74177429	133.0506493	0.95829
414	41.3	56.74177429	132.9494995	0.9588
415	41.4	56.84051584	132.9494995	0.95778
416	41.5	56.84051584	132.9494995	0.95727
417	41.6	56.74177429	132.9494995	0.95727
418	41.7	56.74177429	132.8483602	0.95829
419	41.8	56.74177429	132.8483602	0.95778
420	41.9	56.84051584	132.6461132	0.95676
421	42	56.9392531	132.6461132	0.95625
422	42.1	56.84051584	132.6461132	0.95778
423	42.2	56.9392531	132.7472314	0.9588
424	42.3	56.9392531	132.6461132	0.95931
425	42.4	56.74177429	132.6461132	0.95982
426	42.5	56.74177429	132.6461132	0.96033
427	42.6	56.74177429	132.7472314	0.9588
428	42.7	56.74177429	132.8483602	0.95982
429	42.8	56.84051584	132.7472314	0.95931
430	42.9	56.84051584	132.8483602	0.9588
431	43	56.74177429	132.8483602	0.9588
432	43.1	56.74177429	132.8483602	0.95778
433	43.2	56.84051584	132.8483602	0.95625
434	43.3	56.74177429	132.9494995	0.95778
435	43.4	56.74177429	132.7472314	0.95727
436	43.5	56.84051584	132.8483602	0.95676
437	43.6	56.74177429	132.7472314	0.95676
438	43.7	56.84051584	132.7472314	0.95727
439	43.8	56.74177429	132.7472314	0.95829
440	43.9	56.74177429	132.6461132	0.95727
441	44	56.74177429	132.6461132	0.95676
442	44.1	56.84051584	132.6461132	0.95676
443	44.2	56.74177429	132.7472314	0.95676
444	44.3	56.84051584	132.7472314	0.95574
445	44.4	56.9392531	132.6461132	0.95676
446	44.5	56.9392531	132.6461132	0.95676
447	44.6	56.9392531	132.7472314	0.95727
448	44.7	56.74177429	132.7472314	0.95931
449	44.8	56.9392531	132.8483602	0.95778
450	44.9	56.64302844	132.6461132	0.95676
451	45	56.74177429	132.6461132	0.95829
452	45.1	56.84051584	132.6461132	0.95829
453	45.2	56.84051584	132.7472314	0.95829
454	45.3	56.74177429	132.7472314	0.95931
