index	seconds	temperature	temperature_2	beleuchtungsstaerke
122	12.1	57.04555244	130.5429973	0.95727
123	12.2	57.04555244	130.5429973	0.95523
124	12.3	57.24300509	130.4421034	0.95676
125	12.4	57.14428088	130.5429973	0.95727
126	12.5	57.04555244	129.7361265	0.95676
127	12.6	57.04555244	130.1394819	0.95472
128	12.7	57.14428088	129.9377843	0.95574
129	12.8	57.14428088	130.2403457	0.95523
130	12.9	57.14428088	130.2403457	0.95625
131	13	57.14428088	130.3232467	0.95931
132	13.1	57.14428088	130.1215127	0.95778
133	13.2	57.19737515	130.0206606	0.95676
134	13.3	57.19737515	130.0206606	0.95676
135	13.4	57.09864899	130.1215127	0.95676
136	13.5	57.09864899	130.1215127	0.95574
137	13.6	57.09864899	130.1215127	0.95625
138	13.7	56.99991859	130.2223747	0.95829
139	13.8	57.19737515	130.2223747	0.95727
140	13.9	56.99991859	130.2223747	0.95625
141	14	57.19737515	130.2223747	0.95523
142	14.1	57.19737515	130.1215127	0.95421
143	14.2	57.19737515	130.0206606	0.95574
144	14.3	57.09864899	129.9198186	0.95727
145	14.4	57.19737515	130.1215127	0.95625
146	14.5	57.19737515	130.0206606	0.95676
147	14.6	57.09864899	130.0206606	0.95727
148	14.7	57.09864899	130.0206606	0.95727
149	14.8	56.99991859	130.0206606	0.95676
150	14.9	57.19737515	130.0206606	0.95778
151	15	57.09864899	130.0206606	0.9588
152	15.1	57.09864899	130.0206606	0.95931
153	15.2	57.2960971	130.2223747	0.96033
154	15.3	57.2960971	130.1215127	0.96186
155	15.4	57.09864899	130.3232467	0.96237
156	15.5	57.19737515	130.4241288	0.96237
157	15.6	57.19737515	130.4241288	0.96084
158	15.7	57.09864899	130.4241288	0.95982
159	15.8	56.99991859	130.6259232	0.96084
160	15.9	57.09864899	130.6259232	0.96033
161	16	57.19737515	130.6259232	0.96084
162	16.1	57.09864899	130.6259232	0.96186
163	16.2	57.09864899	130.4421034	0.96135
164	16.3	57.09864899	130.4421034	0.96033
165	16.4	57.09864899	130.3412195	0.95931
166	16.5	57.19737515	130.1394819	0.9588
167	16.6	57.19737515	130.2403457	0.95829
168	16.7	57.19737515	130.2403457	0.95829
169	16.8	57.09864899	130.2403457	0.9588
170	16.9	57.19737515	130.2403457	0.95931
171	17	57.09864899	130.1394819	0.96084
