index	seconds	temperature	temperature_2	beleuchtungsstaerke
122	12.101	50.71264363	100.1289084	0.84966
123	12.201	50.71264363	100.1289084	0.84966
124	12.301	50.71264363	99.93147577	0.85017
125	12.401	50.71264363	99.73405978	0.84966
126	12.501	50.81168271	99.73405978	0.84915
127	12.601	50.81168271	99.73405978	0.84966
128	12.701	50.81168271	99.83276571	0.84915
129	12.801	50.81168271	99.83276571	0.85017
130	12.901	50.81168271	99.63535797	0.85119
131	13.001	50.81168271	99.63535797	0.84864
132	13.101	50.81168271	99.65294277	0.84813
133	13.201	50.71264363	99.45554998	0.84711
134	13.301	50.81168271	99.45554998	0.84507
135	13.401	50.81168271	99.45554998	0.84507
136	13.501	50.71264363	99.65294277	0.84456
137	13.601	50.71264363	99.65294277	0.84609
138	13.701	50.81168271	99.65294277	0.84762
139	13.801	50.61359907	99.55424434	0.84762
140	13.901	50.71264363	99.45554998	0.84762
141	14.001	50.81168271	99.65294277	0.84864
142	14.101	50.81168271	99.65294277	0.85017
143	14.201	50.75968943	99.73405978	0.85068
144	14.301	50.66064748	99.63535797	0.85017
145	14.401	50.66064748	99.73405978	0.84966
146	14.501	50.75968943	99.63535797	0.84813
147	14.601	50.75968943	99.43796664	0.84813
148	14.701	50.66064748	99.33927708	0.8466
149	14.801	50.66064748	99.33927708	0.84558
150	14.901	50.66064748	99.04323256	0.8466
151	15.001	50.75968943	99.53666027	0.84558
152	15.101	50.75968943	99.04323256	0.84507
153	15.201	50.75968943	99.04323256	0.8466
154	15.301	50.71264363	98.84588951	0.84813
155	15.401	50.81168271	99.33927708	0.84762
156	15.501	50.71264363	98.74722391	0.84558
157	15.601	50.81168271	98.74722391	0.84711
158	15.701	50.81168271	98.74722391	0.8466
159	15.801	50.71264363	98.64856224	0.8466
160	15.901	50.71264363	98.64856224	0.84762
161	16.001	50.81168271	98.74722391	0.84813
162	16.101	50.71264363	98.84588951	0.8466
163	16.201	50.71264363	98.74722391	0.84864
164	16.301	50.81168271	98.74722391	0.85017
165	16.401	50.91071634	98.64856224	0.84966
166	16.501	50.71264363	98.64856224	0.85017
167	16.601	50.71264363	98.4512506	0.84915
168	16.701	50.71264363	98.4512506	0.84864
169	16.801	50.71264363	98.4512506	0.84711
170	16.901	50.81168271	98.35260059	0.84711
171	17.001	50.71264363	98.35260059	0.84762
172	17.101	50.71264363	98.4512506	0.84813
173	17.201	50.61359907	98.54990447	0.84864
174	17.301	50.61359907	98.54990447	0.84864
175	17.401	50.71264363	98.54990447	0.84762
176	17.501	50.81168271	98.74722391	0.84711
177	17.601	50.71264363	98.64856224	0.84813
178	17.701	50.81168271	98.84588951	0.84864
179	17.801	50.61359907	98.84588951	0.84813
180	17.901	50.81168271	98.84588951	0.84864
