index	seconds	temperature	temperature_2	beleuchtungsstaerke
1	0	56.85776648	118.4843598	1.00929	
2	0.1	56.956503	118.6840289	1.01133	
3	0.201	56.85776648	118.6840289	1.01286	
4	0.301	56.956503	118.6840289	1.01133	
5	0.401	56.85776648	118.7838752	1.01082	
6	0.501	56.956503	118.2847218	1.01184	
7	0.601	56.85776648	118.5841905	1.01082	
8	0.701	56.956503	118.4843598	1.01082	
9	0.801	56.85776648	118.7838752	1.01235	
10	0.901	56.956503	118.0851146	1.01286	
11	1.001	56.956503	118.5841905	1.01286	
12	1.101	56.956503	118.5841905	1.01286	
13	1.201	56.85776648	118.8837293	1.01235	
14	1.301	56.85776648	118.8837293	1.01235	
15	1.401	56.85776648	118.8837293	1.01235	
16	1.501	56.956503	118.8837293	1.01184	
17	1.601	56.85776648	118.6840289	1.01235	
18	1.701	56.85776648	118.7838752	1.01235	
19	1.801	56.956503	118.7838752	1.01235	
20	1.901	56.956503	118.6840289	1.01235	
21	2.001	56.956503	118.5841905	1.01235	
22	2.101	56.956503	118.6840289	1.01184	
23	2.201	56.91033286	118.6840289	1.01184	
24	2.301	56.91033286	118.4843598	1.01235	
25	2.401	56.91033286	118.4843598	1.01235	
26	2.501	56.91033286	118.5841905	1.01286	
27	2.601	57.00906711	118.5841905	1.01388	
28	2.701	56.91033286	118.5841905	1.01388	
29	2.801	57.00906711	118.6840289	1.01337	
30	2.901	56.91033286	118.8837293	1.01235	
31	3.001	56.91033286	119.083461	1.01133	
32	3.101	57.00906711	118.7838752	1.01235	
33	3.201	57.00906711	118.7838752	1.01388	
34	3.301	56.956503	118.6840289	1.01439	
35	3.401	56.956503	118.7838752	1.01388	
36	3.501	56.85776648	118.6840289	1.01388	
37	3.601	56.956503	118.7838752	1.01286	
38	3.701	56.956503	118.7838752	1.01286	
39	3.801	56.956503	118.6840289	1.01235	
40	3.901	57.05523526	118.4843598	1.01082	
41	4.001	57.05523526	118.6840289	1.01082	
42	4.101	57.05523526	118.7838752	1.01133	
43	4.201	56.956503	118.6840289	1.01235	
44	4.301	56.956503	118.6840289	1.01133	
45	4.401	56.956503	118.7838752	1.0098	
46	4.501	56.956503	118.7838752	1.01133	
47	4.601	56.956503	118.8837293	1.01082	
48	4.701	57.15396328	118.8837293	1.01133	
49	4.801	56.956503	118.8837293	1.01082	
50	4.901	56.956503	119.083461	1.01082	
51	5.001	56.956503	118.9835912	1.0098	
52	5.101	56.956503	118.9835912	1.01133	
53	5.201	56.956503	119.083461	1.01184	
54	5.301	57.05523526	118.7838752	1.01235	
55	5.401	57.05523526	118.7838752	1.01439	
56	5.501	56.956503	119.1833386	1.0149	
57	5.601	56.956503	118.7838752	1.01439	
58	5.701	57.05523526	118.3845369	1.01388	
59	5.801	56.956503	118.6840289	1.01388	
60	5.901	57.05523526	118.6840289	1.01337	
61	6.001	57.05523526	119.083461	1.01388	
62	6.101	56.956503	118.3845369	1.01439	
63	6.201	57.05523526	118.9835912	1.01439	
64	6.301	56.956503	119.083461	1.01439	
65	6.401	57.05523526	119.083461	1.01286	
66	6.501	57.05523526	119.083461	1.01286	
67	6.601	56.956503	119.2832242	1.01337	
68	6.701	57.05523526	119.3831176	1.01439	
69	6.801	57.05523526	119.483019	1.01439	
70	6.901	57.05523526	119.3831176	1.01388	
71	7.001	56.956503	119.483019	1.01337	
72	7.101	57.05523526	119.3831176	1.01388	
73	7.201	57.15396328	119.483019	1.01337	
74	7.301	57.15396328	119.6828457	1.01286	
75	7.401	57.15396328	119.6828457	1.01388	
76	7.501	57.05523526	119.5829284	1.01337	
77	7.601	57.05523526	119.5829284	1.01388	
78	7.701	57.05523526	119.5829284	1.01286	
79	7.801	57.15396328	119.7827711	1.01439	
80	7.901	57.05523526	119.5829284	1.01388	
81	8.001	57.15396328	119.8827044	1.0149	
82	8.101	57.15396328	119.7827711	1.01643	
83	8.201	57.15396328	119.6828457	1.01745	
84	8.301	57.05523526	119.5829284	1.01745	
85	8.401	57.15396328	119.5829284	1.01847	
86	8.501	57.15396328	119.6828457	1.02	
87	8.601	57.15396328	119.5829284	1.01949	
88	8.701	57.15396328	119.5829284	1.01847	
89	8.801	57.05523526	119.5829284	1.01898	
90	8.901	57.05523526	119.483019	1.02051	
91	9.001	57.05523526	119.5829284	1.02051	
92	9.101	57.05523526	119.6828457	1.01949	
93	9.201	57.25268708	119.483019	1.01898	
94	9.301	57.15396328	119.483019	1.01898	
95	9.401	57.15396328	119.483019	1.01796	
96	9.501	57.05523526	119.5829284	1.01796	
97	9.601	57.25268708	119.5829284	1.01847	
98	9.701	57.15396328	119.5829284	1.01796	
99	9.801	57.15396328	119.5008187	1.02	
100	9.901	57.15396328	119.4009159	1.02	
101	10.001	57.15396328	119.4009159	1.01847	
102	10.101	57.15396328	119.6007295	1.02	
103	10.201	57.15396328	119.5008187	1.02	
104	10.301	57.15396328	119.4009159	1.01949	
105	10.401	57.25268708	119.301021	1.01949	
106	10.501	57.15396328	119.7006482	1.01898	
107	10.601	57.15396328	119.201134	1.01949	
108	10.701	57.15396328	119.301021	1.02051	
109	10.801	57.15396328	119.301021	1.02153	
110	10.901	57.15396328	118.9015205	1.02153	
111	11.001	57.15396328	119.4009159	1.02102	
112	11.101	57.25268708	119.4009159	1.01898	
113	11.201	57.15396328	119.7006482	1.01898	
114	11.301	57.15396328	119.101255	1.02	
115	11.401	57.25268708	119.6007295	1.02051	
116	11.501	57.35140668	119.800575	1.02051	
117	11.601	57.25268708	119.800575	1.02051	
118	11.701	57.25268708	119.9005098	1.02051	
119	11.801	57.35140668	119.9005098	1.02	
120	11.901	57.35140668	119.9005098	1.02051	
121	12.001	57.35140668	120.1825527	1.02102	
122	12.101	57.25268708	120.0825952	1.02102	
123	12.201	57.25268708	120.2825183	1.01898	
124	12.301	57.35140668	120.2825183	1.01847	
125	12.401	57.25268708	120.382492	1.01745	
126	12.501	57.25268708	120.2825183	1.01745	
127	12.601	57.35140668	120.1825527	1.01694	
128	12.701	57.35140668	120.0825952	1.01745	
129	12.801	57.25268708	120.0825952	1.01847	
130	12.901	57.25268708	120.0825952	1.01745	
131	13.001	57.25268708	120.2825183	1.01592	
132	13.101	57.40396181	120.1825527	1.01643	
133	13.201	57.20652288	120.382492	1.01694	
134	13.301	57.40396181	120.382492	1.01796	
135	13.401	57.40396181	120.382492	1.01694	
136	13.501	57.40396181	120.382492	1.01694	
137	13.601	57.40396181	120.4824738	1.01694	
138	13.701	57.40396181	120.4824738	1.01694	
139	13.801	57.30524444	120.5824638	1.01796	
140	13.901	57.40396181	120.4824738	1.02051	
141	14.001	57.40396181	120.4824738	1.02102	
142	14.101	57.40396181	120.5824638	1.01949	
143	14.201	57.502675	120.5824638	1.01949	
144	14.301	57.502675	120.682462	1.01898	
145	14.401	57.502675	120.5824638	1.01796	
146	14.501	57.502675	120.682462	1.01796	
147	14.601	57.502675	120.5824638	1.01847	
148	14.701	57.40396181	120.5824638	1.01745	
149	14.801	57.60138404	120.4824738	1.01643	
150	14.901	57.502675	120.5824638	1.01745	
151	15.001	57.60138404	120.4824738	1.01898	
152	15.101	57.40396181	120.4824738	1.01949	
153	15.201	57.40396181	120.2825183	1.01898	
154	15.301	57.502675	120.2825183	1.01898	
155	15.401	57.40396181	120.2825183	1.02	
156	15.501	57.60138404	120.2825183	1.02102	
157	15.601	57.502675	120.4824738	1.02051	
158	15.701	57.502675	120.4824738	1.02102	
