data
4.992932
5.081365
5.102541
5.126536
5.137703
5.149406
5.157719
5.198474
5.232078
5.292281
5.311448
5.315828
5.390469
5.399765
5.400865
5.403401
5.419667
5.446214
5.457266
5.484724
5.488453
5.510172
5.532297
5.533713
5.574432
5.582646
5.632333
5.638531
5.670161
5.688036
5.715521
5.772766
5.787224
5.810255
5.814141
5.840448
5.852776
5.870286
5.872099
5.882062
5.911698
5.918469
5.944151
5.963453
5.974141
5.995521
6.019640
6.059479
6.094265
6.103015
6.113912
6.143099
6.160828
6.163323
6.170412
6.183469
6.196813
6.233912
6.246265
6.291224
6.315849
6.323578
6.337250
6.340453
6.342432
6.373307
6.380661
6.403636
6.424703
6.434636
6.483787
6.494328
6.520615
6.539750
6.600359
6.607578
6.651281
6.702188
6.712927
6.716453
6.718141
6.738969
6.760489
6.806255
6.832891
6.836224
6.864531
6.870828
6.877495
6.901734
6.908573
6.984161
6.992141
7.012651
7.039515
7.050245
7.067396
7.070437
7.099037
7.144604
7.199864
7.209526
7.219078
7.246047
7.290182
7.298885
7.333036
7.368141
7.383787
7.404573
7.414640
7.442766
7.494432
7.507599
7.604146
7.628172
7.651073
7.707005
7.708500
7.719739
7.729406
7.749698
7.757469
7.779541
7.783245
7.814099
7.863453
7.869463
7.886765
7.906599
7.910224
7.921849
7.947385
7.985057
7.988620
8.016615
8.024307
8.026667
8.051833
8.123375
8.156969
8.183521
8.185458
8.196776
8.221474
8.226662
8.260032
8.277870
8.311979
8.326766
8.346630
8.357172
8.363995
8.388156
8.396922
8.420588
8.426349
8.445453
8.448927
8.463557
8.479036
8.484349
8.491802
8.538709
8.541198
8.552745
8.573161
8.577021
8.592885
8.619370
8.639682
8.646724
8.653442
8.663146
8.676724
8.692177
8.728765
8.746089
8.757245
8.776745
8.827541
8.841328
8.862062
8.885870
8.933177
8.946917
8.954380
8.976276
9.032474
9.070537
9.084057
9.231141
9.251771
9.271349
9.277443
9.280588
9.295161
9.303120
9.311031
9.316974
9.328370
9.382245
9.402390
9.488328
9.492818
9.514578
9.557078
9.594849
9.625828
9.629568
9.651656
9.736188
9.771578
9.775672
9.792323
9.860047
9.867338
9.883120
9.885891
9.957599
9.965938
9.969958
9.986391
10.154490
10.173469
10.191933
10.264448
10.270308
10.279286
10.376224
10.397166
10.400807
10.440865
10.455755
10.467933
10.482297
10.497869
10.508286
10.513724
10.540047
10.553302
10.560125
10.571849
10.602682
10.618218
10.647011
10.658990
10.660500
10.676849
10.707438
10.709537
10.721469
10.723969
10.788599
10.810328
10.820974
10.840536
10.850755
10.853698
10.864115
10.907219
10.916615
10.919120
10.928500
10.958119
10.969448
11.072953
11.079911
11.084953
11.092266
11.128193
11.201015
11.205578
11.220864
11.224495
11.244432
11.248995
11.250438
11.279265
11.306349
11.336724
11.369245
11.388162
11.447484
11.454453
11.500948
11.520261
11.586490
11.675766
11.705480
11.741921
11.751724
11.754359
11.806708
11.819828
11.825036
11.844385
11.870474
11.914162
11.925333
11.932245
11.937037
11.953734
11.979516
12.032291
12.048282
12.050552
12.058943
12.079672
12.094453
12.104667
12.133843
12.196620
12.207547
12.216823
12.229823
12.310667
12.365901
12.375349
12.389500
12.397344
12.401526
12.403662
12.421755
12.435193
12.462963
12.467453
12.469307
12.500266
12.516359
12.549370
12.556953
12.568516
12.574870
12.627906
12.629708
12.668942
12.684526
12.714599
12.716990
12.737422
12.775010
12.840485
12.857307
12.863958
12.934015
12.980453
12.995703
12.997683
13.017797
13.043219
13.055724
13.075349
13.079890
13.081286
13.136437
13.159052
13.177078
13.184099
13.199891
13.225870
13.347328
13.355052
13.384370
13.403666
13.412511
13.415614
13.428432
13.433245
13.453974
13.460161
13.496849
13.505187
13.584849
13.619328
13.626490
13.652427
13.709208
13.720437
13.725849
13.732891
13.747526
13.775354
13.790286
13.799135
13.805208
13.817453
13.822615
13.867579
13.883099
13.887828
13.902162
13.960161
13.998880
14.021349
14.070516
14.073563
14.075916
14.100636
14.112010
14.120995
14.140041
14.157682
14.178750
14.184391
14.214141
14.230515
14.232323
14.250948
14.260646
14.271480
14.286927
14.305593
14.321948
14.329526
14.354459
14.358729
14.379854
14.392614
14.419291
14.440708
14.473016
14.490287
14.527266
14.553474
14.573891
14.596537
14.607760
14.611953
14.662469
14.679808
14.681865
14.683552
14.734182
14.738141
14.828177
14.833995
14.887932
14.908354
14.947416
14.986885
15.016656
15.028662
15.041505
15.078036
15.081390
15.116464
15.127271
15.139943
15.141891
15.167891
15.169365
15.175599
15.179740
15.199885
15.215161
15.231245
15.240859
15.270250
15.280453
15.286369
15.296490
15.328140
15.359495
15.376219
15.405844
15.410870
15.438203
15.474713
15.483036
15.486411
15.511266
15.517411
15.633828
15.658495
15.683141
15.698172
15.703370
15.736443
15.779756
15.830141
15.839781
15.844188
15.845599
15.847641
15.862557
15.880078
15.924417
15.939891
15.954443
15.959537
16.034416
16.037682
16.085964
16.088423
16.092646
16.116505
16.152470
16.209349
16.221365
16.236557
16.318579
16.371328
16.377995
16.379463
16.381765
16.416407
16.421661
16.456537
16.473427
16.481703
16.486954
16.509203
16.520723
16.531063
16.546246
16.559870
16.564173
16.605412
16.614452
16.710360
16.751827
16.764734
16.865656
16.896088
16.926786
17.022797
17.072308
17.081093
17.092255
17.106964
17.119162
17.132572
17.144266
17.155874
17.201927
17.238880
17.244183
17.252516
17.274605
17.286261
17.326792
17.346146
17.366922
17.374620
17.384621
17.390860
17.398037
17.412802
17.428303
17.492834
17.497187
17.534666
17.544952
17.564869
17.583969
17.628317
17.641052
17.654881
17.704016
17.770370
17.777798
17.789015
17.809078
17.828381
17.831667
17.899015
17.916620
17.928730
17.965500
17.989120
18.055735
18.070246
18.076666
18.091640
18.093473
18.100620
18.135057
18.151911
18.154463
18.229797
18.239594
18.283438
18.307140
18.309093
18.338917
18.353781
18.383120
18.401480
18.408062
18.432953
18.452635
18.484056
18.511875
18.518072
18.566891
18.575287
18.611849
18.613546
18.640177
18.649437
18.661411
18.664385
18.677933
18.703516
18.740147
18.813225
18.821308
18.832870
18.849495
18.853642
18.862598
18.868641
18.932062
18.941370
18.952536
18.993729
19.007454
19.012760
19.024057
19.050694
19.087725
19.096928
19.111307
19.124037
19.164848
19.181349
19.210808
19.212057
19.220577
19.261370
19.263620
19.272577
19.283558
19.311245
19.322973
19.326765
19.427536
19.429766
19.434563
19.442818
19.448954
19.478281
19.506407
19.514463
19.539349
19.544907
19.569016
19.572552
19.625202
19.661682
19.671827
19.687078
19.691162
19.695286
19.701214
19.703829
19.745417
19.753723
19.777849
19.813406
19.815994
19.830536
19.872749
19.903996
19.912287
19.930792
19.965105
19.978079
19.994453
19.998453
20.047031
20.058912
20.123489
20.140099
20.141891
20.145172
20.180500
20.198536
20.208344
20.221558
20.379911
20.448162
20.477932
20.479202
20.529676
20.595432
20.650391
20.653662
20.672161
20.680943
20.693708
20.699228
20.704121
20.718599
20.738026
20.750744
20.754667
20.784849
20.808973
20.855932
20.895010
20.960953
21.017359
21.024443
21.029209
21.034578
21.074692
21.087328
21.108641
21.122890
21.126995
21.162495
21.177298
21.188890
21.192682
21.236307
21.304001
21.344400
21.355598
21.377979
21.399891
21.456099
21.461010
21.463423
21.479641
21.534708
21.546635
21.550766
21.611927
21.650614
21.657286
21.775036
21.813536
21.837692
21.880598
21.926765
21.938698
21.945562
21.999969
22.046318
22.050791
22.074203
22.083885
22.115162
22.151390
22.171183
22.268766
22.280317
22.366751
22.383204
22.419094
22.460411
22.465521
22.468641
22.474037
22.492870
22.727854
22.737944
22.757515
22.783968
22.804911
22.821995
22.823650
22.835375
22.905025
22.950058
23.030859
23.038647
23.064896
23.078526
23.093489
23.106426
23.108734
23.142130
23.186808
23.235275
23.263620
23.275890
23.292824
23.302464
23.332943
23.338848
23.362141
23.369755
23.455093
23.475193
23.482412
23.545473
23.556499
23.583199
23.620708
23.673193
23.674505
23.695229
23.697214
23.709078
23.741703
23.784016
23.802208
23.872032
23.891745
23.905016
23.935631
23.968296
23.986807
24.036901
24.047411
24.054745
24.085094
24.113348
24.147890
24.167120
24.173557
24.221600
24.267265
24.298656
24.314730
24.320349
24.342459
24.363407
24.382605
24.410307
24.415537
24.421942
24.424072
24.431469
24.450016
24.456869
24.460688
24.485952
24.513100
24.547495
24.549589
24.637077
24.683266
24.702391
24.730791
24.749239
24.780296
24.802401
24.823265
24.897369
24.912703
24.924047
24.951916
25.043327
25.049656
25.081730
25.110525
25.131599
25.180969
25.197515
25.234989
25.247746
25.249266
25.306776
25.355349
25.366791
25.387890
25.400974
25.482723
25.484411
25.520058
25.524569
25.536562
25.561375
25.564714
25.600473
25.621885
25.649151
25.651329
25.709536
25.766594
25.770182
25.785437
25.814411
25.848307
25.857557
25.868542
25.896261
25.936792
26.037661
26.099407
26.145494
26.178598
26.200735
26.218307
26.262453
26.276985
26.313911
26.317495
26.357777
26.372250
26.398886
26.501495
26.552135
26.601786
26.625286
26.635698
26.665411
26.679995
26.732391
26.733948
26.763474
26.790953
26.812885
26.853140
27.007650
27.045088
27.048473
27.054871
27.060036
27.086624
27.140511
27.151558
27.268391
27.332600
27.341036
27.347208
27.410162
27.439026
27.463989
27.497728
27.515558
27.551949
27.595577
27.642141
27.686766
27.716141
27.770500
27.823412
27.837803
27.864969
27.909302
27.925510
27.952806
27.976328
27.981787
27.990265
28.007797
28.032246
28.062973
28.097343
28.120407
28.196266
28.226360
28.268719
28.297792
28.303797
28.315933
28.348438
28.362370
28.402006
28.420141
28.423630
28.430349
28.456558
28.517843
28.529499
28.544952
28.572792
28.649792
28.661324
28.664568
28.669443
28.750704
28.753490
28.767136
28.784359
28.794197
28.812813
28.820807
28.837557
28.839432
28.894896
28.915745
28.952208
28.991823
29.055599
29.067204
29.073099
29.093266
29.094688
29.111307
29.135307
29.154036
29.172850
29.182901
29.187828
29.285328
29.315891
29.322371
29.351328
29.386015
29.417562
29.427500
29.455183
29.462421
29.469093
29.511099
29.547516
29.570589
29.624308
29.638140
29.674261
29.691240
29.718666
29.734682
29.752615
29.772724
29.778746
29.796291
29.811522
29.819281
29.833031
29.834536
29.835745
29.861433
29.897911
29.972427
30.059578
30.067661
30.129307
30.142641
30.156933
30.170359
30.241926
30.273172
30.332308
30.343876
30.353567
30.388777
30.395082
30.417995
30.437937
30.440891
30.445890
30.453135
30.476225
30.548286
30.555723
30.562239
30.565527
30.579109
30.585218
30.605328
30.612375
30.645723
30.650574
30.664057
30.709417
30.747011
30.748426
30.761557
30.774761
30.800890
30.830458
30.841812
30.845881
30.853807
30.855787
30.899599
30.919724
30.931770
30.970119
31.043119
31.046808
31.065735
31.069912
31.072765
31.098995
31.103916
31.118473
31.233990
31.264822
31.268490
31.306890
31.352423
31.362505
31.366598
31.393454
31.432402
31.440443
31.454515
31.486073
31.503536
31.536610
31.580057
31.592489
31.604797
31.613182
31.616787
31.620209
31.635088
31.642975
31.652792
31.703787
31.721516
31.785063
31.791557
31.800848
31.812557
31.815121
31.832537
31.844099
31.861698
31.865120
31.913473
31.961781
31.970598
32.062035
32.151333
32.165726
32.181870
32.194214
32.202431
32.217594
32.264454
32.270302
32.274403
32.304333
32.361282
32.366806
32.396381
32.440990
32.517849
32.550793
32.560360
32.580681
32.583096
32.598698
32.607525
32.612194
32.621792
32.628078
32.639652
32.702808
32.719814
32.721661
32.743782
32.808662
32.813057
32.826229
32.837494
32.860104
32.886795
32.940418
32.948395
32.964489
32.967754
33.031761
33.052078
33.075882
33.107349
33.140125
33.153900
33.158073
33.271801
33.274746
33.276512
33.285702
33.291225
33.308807
33.315704
33.370152
33.390339
33.404068
33.446705
33.466167
33.585625
33.589046
33.624241
33.639385
33.645184
33.678829
33.689693
33.692646
33.734684
33.753326
33.757725
33.761032
33.783142
33.784801
33.789848
33.812885
33.873764
33.912212
33.929890
33.937744
34.022594
34.033436
34.047009
34.087864
34.102173
34.103912
34.163864
34.175293
34.185009
34.227058
34.228870
34.292809
34.301491
34.318787
34.349457
34.355057
34.358891
34.365547
34.382347
34.389725
34.481392
34.487442
34.504448
34.525120
34.535412
34.559895
34.584412
34.599411
34.639267
34.644073
34.703651
34.706078
34.710766
34.717464
34.724548
34.734745
34.750751
34.826496
34.845684
34.873005
34.892204
34.926285
34.979794
35.078850
35.080559
35.085506
35.098629
35.115208
35.127827
35.129578
35.131035
35.132542
35.140942
35.175179
35.183151
35.189472
35.223900
35.257282
35.266369
35.307255
35.317833
35.348778
35.406307
35.412704
35.457771
35.504559
35.556313
35.576443
35.580788
35.629642
35.659714
35.661865
35.680119
35.694134
35.706215
35.728786
35.743530
35.778908
35.824806
35.838528
35.845119
35.846684
35.851608
35.874889
35.878910
35.890881
35.894691
35.905621
35.909645
35.918037
35.934338
35.940517
35.960514
35.985806
36.027988
36.031933
36.092941
36.144665
36.150593
36.190475
36.213676
36.241463
36.273895
36.278744
36.280014
36.292465
36.363140
36.384712
36.415974
36.421215
36.429745
36.498219
36.501087
36.510433
36.575119
36.589939
36.629871
36.648079
36.651745
36.657066
36.693115
36.696896
36.718697
36.725708
36.737270
36.749905
36.757744
36.762329
36.827507
36.860329
36.870121
36.874786
36.880527
36.902245
36.916531
36.918327
36.943012
36.961536
36.977489
36.986912
37.030792
37.053577
37.056808
37.059208
37.060417
37.067142
37.073391
37.087048
37.090618
37.107349
37.110203
37.153538
37.201504
37.222717
37.258160
37.264454
37.314743
37.318871
37.371635
37.465298
37.540615
37.548248
37.568077
37.574059
37.584400
37.594536
37.611427
37.614517
37.639141
37.657223
37.675358
37.700378
37.705002
37.707256
37.748913
37.764786
37.770432
37.788887
37.794540
37.799057
37.801247
37.865719
37.869015
37.881886
37.920502
37.923496
37.929535
37.937389
37.955063
38.093731
38.098122
38.143158
38.172047
38.189030
38.192974
38.223999
38.235573
38.264618
38.300640
38.326141
38.334679
38.368736
38.380165
38.390621
38.400620
38.432571
38.452473
38.467327
38.479229
38.497334
38.512455
38.562927
38.580521
38.586964
38.590038
38.597782
38.622662
38.639996
38.645931
38.677265
38.705147
38.743965
38.766640
38.807892
38.826370
38.833546
38.870522
38.899937
38.920967
38.924358
39.106514
39.134514
39.136139
39.148823
39.182995
39.194931
39.214848
39.223469
39.232822
39.271816
39.276413
39.303757
39.316078
39.332230
39.367672
39.373199
39.384399
39.392326
39.428322
39.430809
39.441681
39.469688
39.497604
39.515121
39.536278
39.545532
39.585819
39.601978
39.627827
39.632828
39.647102
39.662376
39.669827
39.688187
39.736031
39.738342
39.755413
39.757996
39.781452
39.799274
39.860184
39.872952
39.877213
39.885056
39.926468
39.940319
39.950932
39.996338
40.031021
40.074306
40.164181
40.182243
40.233875
40.326057
40.353771
40.359772
40.365662
40.369812
40.382713
40.418385
40.493168
40.514954
40.603806
40.608562
40.649796
40.670418
40.686413
40.693417
40.754410
40.757912
40.769009
40.778759
40.783485
40.817535
40.846447
40.852287
40.879601
40.905762
40.922642
40.935223
40.948067
40.969074
40.981754
41.005920
41.015682
41.037724
41.051613
41.085976
41.118015
41.152981
41.186714
41.252869
41.288475
41.305161
41.307793
41.329407
41.340786
41.379608
41.388554
41.398407
41.405678
41.456535
41.461311
41.473621
41.496552
41.506142
41.512215
41.521061
41.542782
41.545433
41.556622
41.567905
41.585766
41.619587
41.633129
41.645973
41.662510
41.733387
41.749016
41.770599
41.780640
41.832348
41.861496
41.892647
41.898521
42.052620
42.082619
42.151085
42.183147
42.203785
42.217556
42.225121
42.265579
42.294167
42.301151
42.329266
42.346359
42.349297
42.385906
42.462105
42.524178
42.542767
42.551868
42.569157
42.570595
42.573395
42.597874
42.628136
42.684582
42.686474
42.709564
42.714939
42.754818
42.762642
42.797661
42.832767
42.862038
42.869286
42.872147
42.880333
42.937546
42.963551
43.058056
43.071590
43.088871
43.129860
43.174061
43.183079
43.199429
43.241474
43.243580
43.252369
43.265182
43.268501
43.314297
43.318840
43.336697
43.341393
43.343746
43.346973
43.358337
43.366451
43.370876
43.372631
43.383152
43.406673
43.416576
43.424538
43.428493
43.451641
43.459267
43.475822
43.527390
43.581478
43.608524
43.617241
43.636406
43.653130
43.655563
43.669765
43.671490
43.682724
43.736168
43.768452
43.782848
43.793163
43.798615
43.823078
43.828381
43.838802
43.846287
43.855309
43.894444
43.907661
43.909306
43.911453
43.962639
44.019863
44.035351
44.056160
44.072605
44.115536
44.146660
44.192451
44.276527
44.309120
44.312302
44.319954
44.324009
44.335541
44.341537
44.354801
44.362823
44.387791
44.394802
44.398552
44.452557
44.457787
44.475334
44.497433
44.503887
44.528713
44.536251
44.547115
44.560322
44.568432
44.619823
44.632004
44.645943
44.689011
44.706348
44.792351
44.803410
44.858692
44.871468
44.890858
44.937473
44.940876
44.951126
44.975933
45.029995
45.092079
45.096989
45.121704
45.125980
45.134712
45.136204
45.185005
45.201473
45.209099
45.215710
45.227806
45.268379
45.303005
45.358250
45.363235
45.399948
45.421574
45.423576
45.443359
45.452572
45.458683
45.490005
45.512230
45.514671
45.527145
45.586823
45.605537
45.659389
45.695171
45.711662
45.831203
45.838058
45.840542
45.852962
45.862854
45.899353
45.952152
45.970375
45.981270
45.986652
46.083210
46.091869
46.128063
46.130478
46.178265
46.187660
46.216972
46.221889
46.248661
46.254807
46.256271
46.257885
46.290787
46.307064
46.329845
46.367298
46.387009
46.390911
46.393330
46.424286
46.450954
46.460896
46.484016
46.532578
46.545391
46.550022
46.603786
46.655933
46.661121
46.697624
46.704411
46.730244
46.801998
46.813595
46.825306
46.834099
46.873306
46.882797
46.930153
46.959194
47.186707
47.189407
47.191822
47.200729
47.206642
47.215599
47.219761
47.248158
47.250725
47.347542
47.355370
47.360725
47.406281
47.417301
47.419369
47.422714
47.535355
47.552517
47.576817
47.605663
47.644302
47.660885
47.676155
47.750225
47.752129
47.774391
47.824078
47.847775
47.849728
47.860340
47.889359
47.897160
47.918255
47.920746
47.938225
47.961224
47.964806
47.980682
48.028099
48.035027
48.051826
48.069557
48.075035
48.119522
48.122017
48.127197
48.160786
48.163010
48.200726
48.204308
48.299072
48.324993
48.344933
48.359432
48.432369
48.490433
48.494625
48.499016
48.501835
48.519585
48.526913
48.532246
48.535046
48.557369
48.564842
48.579597
48.584412
48.599579
48.618866
48.633896
48.642391
48.694267
48.751209
48.759109
48.782089
48.786827
48.794205
48.827286
48.833519
48.851673
48.853954
48.866722
48.931656
48.944626
48.959713
48.994514
49.011215
49.012486
49.021481
49.078911
49.129871
49.162567
49.170547
49.199806
49.216084
49.225960
49.238510
49.276798
49.310619
49.313950
49.345974
49.379204
49.382244
49.396385
49.404587
49.460762
49.509670
49.565166
49.582973
49.612911
49.616993
49.639217
49.655853
49.659115
49.667641
49.670639
49.690338
49.696415
49.739326
49.775333
49.811825
49.849327
49.858639
49.871540
49.890385
49.903725
49.954597
49.985516
50.023335
50.042171
50.052155
50.072338
50.091125
50.099968
50.103741
50.114960
50.145882
50.196037
50.198517
50.267223
50.293385
50.313431
50.332939
50.459202
50.500931
50.503170
50.508579
50.523441
50.620541
50.676136
50.705830
50.753277
50.780376
50.817379
50.834038
50.837204
50.838474
50.840347
50.870110
50.885433
50.930954
50.942558
51.025993
51.039848
51.045849
51.069740
51.092594
51.100075
51.127476
51.138889
51.152981
51.208385
51.224556
51.236641
51.240124
51.263199
51.292458
51.311100
51.343353
51.347637
51.353931
51.357441
51.361908
51.374214
51.390266
51.397781
51.406765
51.409584
51.471031
51.495037
51.520599
51.524017
51.530514
51.534809
51.584557
51.609062
51.619526
51.638699
51.657108
51.660042
51.665249
51.709343
51.760792
51.802864
51.810295
51.814556
51.827785
51.867786
51.900246
51.932514
51.947689
51.950535
51.959660
51.968708
52.093323
52.161324
52.179287
52.182957
52.227390
52.235317
52.256062
52.279011
52.331749
52.355869
52.386452
52.398941
52.410309
52.418571
52.442772
52.456264
52.457661
52.464725
52.483330
52.491493
52.548500
52.552120
52.589115
52.595329
52.608368
52.612259
52.651787
52.678223
52.687889
52.692390
52.708866
52.745808
52.787556
52.793240
52.797703
52.854725
52.868046
52.871681
52.880333
52.897308
52.918385
52.945557
52.968765
52.983765
53.028851
53.086891
53.116745
53.134605
53.144634
53.166985
53.176163
53.178505
53.179996
53.186005
53.228058
53.240368
53.251549
53.259224
53.265598
53.353691
53.383286
53.424416
53.453056
53.493214
53.535412
53.551865
53.556942
53.572094
53.625168
53.628139
53.635559
53.641392
53.667515
53.690994
53.701473
53.728306
53.784031
53.805569
53.837704
53.839230
53.852470
53.864120
53.889503
53.914448
53.917084
53.940868
53.954224
53.959255
53.968239
53.983353
53.992371
54.041245
54.069847
54.073250
54.076397
54.142719
54.149654
54.161621
54.165371
54.177307
54.201496
54.269329
54.323544
54.332016
54.348030
54.363918
54.376934
54.394962
54.485592
54.509995
54.513973
54.528999
54.542324
54.545120
54.560238
54.593369
54.602890
54.611614
54.623222
54.631363
54.645149
54.676079
54.677505
54.714260
54.717850
54.723301
54.762817
54.813702
54.835667
54.855934
54.869953
54.899151
54.920567
54.984520
54.998756
55.049953
55.093277
55.097000
55.126926
55.148033
55.156288
55.179962
55.185265
55.191776
55.259495
55.266464
55.274517
55.280167
55.297874
55.307693
55.327728
55.329327
55.365387
55.458927
55.498047
55.529037
55.538578
55.542141
55.544376
55.565910
55.571392
55.616871
55.624599
55.654369
55.663696
55.683590
55.695309
55.727356
55.777454
55.804302
55.815449
55.897621
55.924660
55.970238
55.994698
56.146118
56.152328
56.175537
56.182621
56.185120
56.199059
56.214642
56.242962
56.300579
56.335594
56.414207
56.467743
56.477634
56.483788
56.497330
56.537991
56.590389
56.617432
56.725155
56.763229
56.786037
56.809261
56.812527
56.819557
56.829384
56.842884
56.864536
56.877285
56.894684
56.909225
56.913261
56.943329
56.945072
56.954891
57.108704
57.118042
57.123291
57.158573
57.160080
57.169994
57.311134
57.325703
57.346828
57.361500
57.393429
57.431900
57.487785
57.518970
57.524147
57.549641
57.554161
57.555897
57.564415
57.571201
57.572662
57.609035
57.637787
57.659145
57.662277
57.666630
57.689919
57.731682
57.752926
57.765079
57.767323
57.773056
57.787663
57.790386
57.802719
57.810692
57.814121
57.826057
57.896503
57.907772
57.931175
57.951042
57.987152
57.996952
57.999073
58.119427
58.136120
58.155605
58.168327
58.180355
58.205818
58.243839
58.272182
58.390350
58.400272
58.414265
58.443672
58.458996
58.461246
58.483601
58.491661
58.495167
58.504494
58.528713
58.551105
58.577160
58.621140
58.653679
58.657246
58.678265
58.683090
58.726433
58.753906
58.776516
58.811272
58.816830
58.821106
58.830975
58.839432
58.840694
58.877197
58.927868
58.950058
58.963745
58.972115
58.977619
58.994953
59.028553
59.064064
59.156162
59.173141
59.177181
59.223507
59.224922
59.226204
59.258579
59.291042
59.320137
59.342495
59.384308
59.428600
59.449238
59.463585
59.469391
59.508286
59.516640
59.527256
59.529556
59.532616
59.548244
59.552979
59.587746
59.598137
59.600063
59.611286
59.614296
59.622574
59.655884
59.658455
59.684452
59.719418
59.727764
59.743141
59.750969
59.795475
59.806828
59.840515
59.843349
59.852177
59.854889
59.924057
59.942829
59.968754
60.016098
60.051876
60.056171
60.062859
60.070511
60.116486
60.120098
60.148125
60.215145
60.226124
60.268139
60.301781
60.317280
60.331264
60.353241
60.361603
60.418114
60.434765
60.440948
60.452156
60.457069
60.458668
60.460350
60.508537
60.561222
60.563900
60.570015
60.579494
60.585312
60.600304
60.616219
60.657162
60.676975
60.720036
60.724140
60.746403
60.761658
60.824005
60.835884
60.845222
60.877895
60.887661
60.908035
60.967571
60.982346
60.987778
60.989521
60.992973
60.995037
60.996704
61.018681
61.033318
61.045433
61.086361
61.090714
61.105579
61.123402
61.129719
61.165340
61.225994
61.230530
61.269592
61.298161
61.312141
61.321693
61.354702
61.360668
61.377071
61.388142
61.395809
61.417267
61.426327
61.485962
61.511192
61.538807
61.542431
61.560333
61.576889
61.608204
61.631824
61.638744
61.653728
61.676350
61.685528
61.703293
61.706329
61.711613
61.787140
61.791771
61.811661
61.825863
61.832001
61.933598
61.962307
61.981392
61.993217
62.030727
62.047703
62.068642
62.074535
62.078892
62.152985
62.215973
62.218964
62.250347
62.258865
62.273506
62.298573
62.306767
62.347103
62.376350
62.394161
62.488384
62.490292
62.501102
62.524765
62.593121
62.627865
62.672958
62.719688
62.724995
62.726765
62.750217
62.773243
62.848598
62.882912
62.884266
62.911823
62.925468
62.930500
63.028641
63.031975
63.038250
63.054390
63.055870
63.060776
63.086121
63.089218
63.097118
63.156590
63.187462
63.195679
63.205509
63.219807
63.235340
63.293072
63.312710
63.334969
63.340973
63.377087
63.389915
63.394455
63.405319
63.409901
63.411224
63.417625
63.422577
63.479038
63.546814
63.586369
63.635025
63.665100
63.733601
63.748848
63.768745
63.775951
63.780640
63.868683
63.906368
63.928139
63.942566
63.995705
63.997051
64.027306
64.060936
64.089363
64.099411
64.146179
64.149994
64.157433
64.184639
64.204681
64.258018
64.288811
64.305847
64.309097
64.319290
64.326645
64.372299
64.379845
64.385078
64.415726
64.437408
64.448204
64.467186
64.473007
64.474518
64.499962
64.569664
64.596550
64.602280
64.634521
64.642357
64.714516
64.742447
64.794762
64.823174
64.856285
64.879669
64.885086
64.917557
64.935295
64.983055
65.014252
65.025513
65.041176
65.071594
65.085167
65.104477
65.123428
65.126373
65.150070
65.153839
65.160179
65.181908
65.255638
65.264366
65.273933
65.279900
65.342804
65.374504
65.392746
65.421516
65.454185
65.457214
65.499443
65.519951
65.531784
65.544495
65.547279
65.557785
65.582420
65.605659
65.622810
65.648254
65.651840
65.742599
65.759811
65.769775
65.790474
65.847725
65.868263
65.874809
65.888535
65.907143
65.927582
65.938644
65.954292
65.973389
66.020134
66.029160
66.044121
66.057304
66.083099
66.097389
66.107498
